company_num,Organization Name,Industry Groups,Industry_Index
43270,Wham City Lights,Events,15
43271,Keynote,Events,15
43278,Fern Expo,Events,15
43279,GC Marketing Services,Events,15
43280,Hartmann Studios,Events,15
43281,Washington Management Group,Events,15
43288,Hello! Destination Management,Events,15
43297,Eshow,Events,15
43298,Yapsody,Events,15
43299,Rising Media Ltd.,Events,15
43302,Penn & Teller,Events,15
43308,JHE Production,Events,15
43311,EXPO LOGIC,Events,15
43313,Hargrove Inc.,Events,15
43316,Array,Events,15
43323,EZregister,Events,15
43328,Arena Americas,Events,15
43336,Inviter,Events,15
43337,E.J. Krause & Associates,Events,15
43339,Shepard Exposition Services,Events,15
43340,Ignite,Events,15
43341,Global DMC Partners,Events,15
43344,Evia,Events,15
43350,MyRollCall,Events,15
43351,PRO EM,Events,15
43353,PRA Business Events,Events,15
43357,In10sity Dance,Events,15
43360,"Project Sport, LLC",Events,15
43364,Multi Image Group (MIG),Events,15
43367,"Dept Studios, Inc.",Events,15
43368,Brilliant Events,Events,15
43371,SWARM Event Agency,Events,15
43372,The Expo Group,Events,15
43373,Design Strategy Corporation,Events,15
43375,Triumph Expo & Events,Events,15
43381,CE Rental Raleigh,Events,15
43382,Transfernation,Events,15
43383,Purplepass,Events,15
43388,EPIC Solutions,Events,15
43390,TECHEXPO Top Secret,Events,15
43392,Clink LLC,Events,15
43394,El Palacio Event Center,Events,15
43398,Capers DMC,Events,15
43399,EventWax,Events,15
43408,UniversityTickets,Events,15
43411,Gotham Artists,Events,15
43427,Vmeals,Events,15
43432,ConnectWorks,Events,15
43442,Established,Events,15
43444,Opal Events,Events,15
43447,Tech Phenomenon,Events,15
43454,Glo (glosite),Events,15
43461,Condit Exhibits,Events,15
43476,EventMB,Events,15
43483,DWA Trade Show & Exposition Services,Events,15
43484,Kvl Audio Visual Services,Events,15
43487,54 LLC,Events,15
43490,Audio Visual Management Solutions,Events,15
43505,Federal Business Council,Events,15
43507,EVENTEQ,Events,15
43513,A Touch of Magic with Steffan Soule,Events,15
43518,Carlson Marketing,Events,15
43521,Mountain Productions,Events,15
43531,Sammy's great American bar,Events,15
43538,Venues & Vows,Events,15
43541,Destination Fabulous,Events,15
43543,Marquee Event Group,Events,15
43545,Symscribe,Events,15
43558,1107 Dragon,Events,15
43563,EventMagic,Events,15
43565,Kinetic Events,Events,15
43571,Empire Entertainment,Events,15
43572,Renfro Productions,Events,15
43580,TeamUnity,Events,15
43584,Koncept Events,Events,15
43588,Aquarian LLC Entertainment & Production Services,Events,15
43590,McCune Audio / Video / Lighting,Events,15
43592,LAI Live,Events,15
43598,Xylobands,Events,15
43603,Burgess Events and Amusements,Events,15
43606,Bunch,Events,15
43607,Caveat,Events,15
43615,Educe,Events,15
43619,Premier STL,Events,15
43620,MCI USA,Events,15
43625,SPW Productions,Events,15
43636,Zig Zibit,Events,15
43644,Space Entertainment,Events,15
43645,Yakcy,Events,15
43646,Lou Dog Events,Events,15
43649,Impact-displays,Events,15
43651,Villa Croatia at The American-Croatian Lodge,Events,15
43658,Showdown.GG,Events,15
43664,Destination Services (DSC),Events,15
43667,GoLark,Events,15
43670,California Center for the Arts Escondido,Events,15
43673,Cloud Nine Productions,Events,15
43676,Spruce St Studios,Events,15
43678,SimplyTie,Events,15
43682,Pulsemob Event Solutions,Events,15
43684,Onward,Events,15
43686,Live Media Events,Events,15
43687,CaterZoo,Events,15
43694,Forty Two Event Production,Events,15
43696,Twirl Management,Events,15
43697,Impulsiv,Events,15
43699,TEDx Cambridge,Events,15
43703,Cosmo Cool Concepts,Events,15
43704,Kevin Le Vu Photography,Events,15
43705,Jewelers International Showcase,Events,15
43707,Ultimate Central,Events,15
43719,KM Wedding Events Management,Events,15
43722,"Beauty and the Bar, LLC",Events,15
43724,"Doug Olinde, LLC",Events,15
43727,Preview Events,Events,15
43741,Coastal Media Group,Events,15
43753,Hart Productions,Events,15
43756,Massengale Grounds Management,Events,15
43759,Events by Lady K,Events,15
43762,Sarah Timmins Photography,Events,15
43766,Gym Crew Challenge,Events,15
43771,Proper Planning Team,Events,15
43774,Park Boulevard,Events,15
43777,Showplusdinner,Events,15
43779,Cannonball Productions,Events,15
43781,Breaking Development,Events,15
43786,Event Planning Center,Events,15
43787,TotalExpo Inc,Events,15
43790,420 Games,Events,15
43797,Arjo-Dala Events Group,Events,15
43799,Peeriscope,Events,15
43804,Wisconsin Expo Inc,Events,15
43807,Châteauform '- Seminars & Events,Events,15
43814,The Fig House,Events,15
43815,National Keynote Speakers,Events,15
43823,4 C's Party Rentals,Events,15
43824,GalaDo,Events,15
43826,Venuetopia,Events,15
43828,Corporate Project Resources,Events,15
43829,Complete Show Services,Events,15
43844,Blockstack,Internet Services,23
43849,Imgur,Internet Services,23
43853,Sweeten,Internet Services,23
43862,NS1,Internet Services,23
43864,SkillSoft,Internet Services,23
43873,DuckDuckGo,Internet Services,23
43909,CaptivateIQ,Internet Services,23
43917,Internal,Internet Services,23
43920,The Muse,Internet Services,23
43955,Spiceworks,Commerce and Shopping,6
43957,BackboneAI,Internet Services,23
43960,Pilot,Hardware,20
43962,Dock,Internet Services,23
43964,Rinse,Internet Services,23
43985,Mozilla,Internet Services,23
43992,Range,Internet Services,23
43993,DeepSource,Internet Services,23
43996,Anvil,Internet Services,23
44001,Datree,Internet Services,23
44010,Unstoppable Domains,Internet Services,23
44043,District0x,Internet Services,23
44046,Everstream Solutions,Information Technology,22
44054,Command E,Internet Services,23
44056,Yappa World Inc.,Internet Services,23
44060,FeaturePeek,Internet Services,23
44067,JetStream Software,Internet Services,23
44077,ASSIA,Internet Services,23
44103,PerformLine,Internet Services,23
44124,Snopes.com,Internet Services,23
44141,FirstBlood,Gaming,18
44144,Worthy,Commerce and Shopping,6
44145,uShip,Commerce and Shopping,6
44152,CitizenShipper,Mobile,26
44153,Tuft + Paw,Consumer Goods,9
44160,Open Mile,Software,35
44164,RailRunner,Manufacturing,24
44170,ONELIVE,Commerce and Shopping,6
44177,RateLinx,Data and Analytics,11
44184,OSM Worldwide,Administrative Services,0
44185,Airlift,Commerce and Shopping,6
44187,Amplifier,Commerce and Shopping,6
44188,Wynd,Information Technology,22
44191,Trade Tech,Software,35
44193,YF Logistics LLC | Shipping Company | New Jersey,Professional Services,31
44195,Kaargo,Commerce and Shopping,6
44196,Dollar Fulfillment,Commerce and Shopping,6
44200,Share a Refund,Software,35
44202,Qwintry.com,Commerce and Shopping,6
44204,Dotcom Distribution,Commerce and Shopping,6
44209,ILink Global,Commerce and Shopping,6
44210,Ships-a-Lot,Commerce and Shopping,6
44217,Dedola Global Logistics,Administrative Services,0
44222,RigGoh,Software,35
44226,Courier Distribution Systems,Administrative Services,0
44229,Fullstack Fulfillment,Commerce and Shopping,6
44232,Access Worldwide,Administrative Services,0
44237,Agile Network LLC,Software,35
44240,FirstMile,Commerce and Shopping,6
44244,Cargocentric,Software,35
44250,DLCartel,Software,35
44252,FreshTemp,Food and Beverage,17
44254,Rather-Be-Shopping.com,Commerce and Shopping,6
44266,BuyToAmerica,Commerce and Shopping,6
44269,FreeShipping.Org,Commerce and Shopping,6
44270,Hive Maritime,Data and Analytics,11
44272,AmForward.com,Commerce and Shopping,6
44277,U. S. Shipping Partners,Science and Engineering,34
44283,GoGoGo,Commerce and Shopping,6
44288,Palletized,Real Estate,32
44292,ValueMailers,Commerce and Shopping,6
44296,EagleRail Container Logistics,Other,29
44302,A2 Global Shipping,Commerce and Shopping,6
44304,NextMover,Other,29
44309,Shipping Sidekick,Commerce and Shopping,6
44310,MCG Logistics,Software,35
44311,ContainerAuction.com,Commerce and Shopping,6
44312,ZipShipit,Commerce and Shopping,6
44313,Discreet Drop,Commerce and Shopping,6
44314,Sweetie Boy Delivers,Professional Services,31
44317,GameBay.com,Gaming,18
44326,Fifth Wheel Freight,Administrative Services,0
44327,Get 2 It Parts,Manufacturing,24
44328,Ship My Orders,Other,29
44329,"A&A Machinery Moving, Inc.",Manufacturing,24
44330,QuintEssentials,Commerce and Shopping,6
44332,TackleBox,Software,35
44333,Ramon Insurance,Financial Services,16
44336,GoLoad,Other,29
44337,Movers Load Board ®,Other,29
44338,EBUYBIT,Commerce and Shopping,6
44343,Atlantic Yacht and Ship,Real Estate,32
44345,Protopak Engineering,Administrative Services,0
44346,DockHop,Commerce and Shopping,6
44347,Holders,Commerce and Shopping,6
44348,Virtual Bellhop,Transportation,38
44352,The Luggage Club,Transportation,38
44361,Hyperdel Auto Shipping,Administrative Services,0
44363,ShipGenie,Software,35
44364,CouponPark.com,Commerce and Shopping,6
44365,Point to Point Transportation,Administrative Services,0
44370,Rite Prep Shipping,Commerce and Shopping,6
44375,CrowdFulfill,Financial Services,16
44377,Fulfillment Strategies International,Administrative Services,0
44380,Vandalia Distribution Warehouse,Other,29
44381,ShopCloser,Commerce and Shopping,6
44382,Executive Auto Shippers,Administrative Services,0
44385,PTAC,Sales and Marketing,33
44399,AddVal Technology,Design,12
44404,Sag Mailer,Commerce and Shopping,6
44412,cab2share,Apps,3
44428,iNetEvents,Apps,3
44432,"kSolo, Inc.",Apps,3
44447,Pangea,Apps,3
44464,Strangeberry,Apps,3
44465,Stuff,Apps,3
44470,Untitled Labs,Apps,3
44477,Zydness Inc.,Apps,3
44501,CreativeX,Information Technology,22
44505,Zebrium,Information Technology,22
44510,Axio,Information Technology,22
44513,Quorum,Information Technology,22
44520,Perch Security,Information Technology,22
44526,Igor,Information Technology,22
44529,RecoveryOne,Health Care,21
44534,Second Front Systems,Government and Military,19
44544,Dura Software,Information Technology,22
44546,Databento,Information Technology,22
44548,Code Ocean,Information Technology,22
44549,InteliSecure,Information Technology,22
44552,APANA,Information Technology,22
44553,Telepathy Labs,Information Technology,22
44554,LiquidHub,Information Technology,22
44555,Attunity,Information Technology,22
44557,kēlaHealth,Information Technology,22
44563,VertexOne,Information Technology,22
44565,Names & Faces,Information Technology,22
44573,Green Cloud Technologies,Information Technology,22
44582,Gojee,Information Technology,22
44583,RedCircle,Information Technology,22
44586,Scope,Information Technology,22
44591,CHAMPtitles,Information Technology,22
44596,Adrich,Data and Analytics,11
44602,Alkira,Information Technology,22
44606,InnovaSea Systems,Agriculture and Farming,2
44618,ServiceCore,Information Technology,22
44620,ArmorText,Information Technology,22
44630,FLEXCOMPUTE,Information Technology,22
44636,root9B,Information Technology,22
44637,The Mednet,Health Care,21
44640,Trapelo Health,Health Care,21
44643,Ringmaster Technologies,Health Care,21
44644,"Virtual Peaker, Inc",Information Technology,22
44649,Cameo Global,Hardware,20
44651,Qure4u,Health Care,21
44657,Zintro,Information Technology,22
44665,Intercloud Systems,Information Technology,22
44670,Tech Matters,Information Technology,22
44671,Boardroom Alpha,Data and Analytics,11
44677,ID DataWeb,Information Technology,22
44681,Whitepages,Information Technology,22
44683,Trovares,Data and Analytics,11
44686,Reigning Champs,Information Technology,22
44691,HealthVerity,Health Care,21
44696,Turning Point Justice,Information Technology,22
44697,Verivo Software,Information Technology,22
44703,Bridgeport Financial Technology,Financial Services,16
44704,Element Critical,Information Technology,22
44706,Zumasys,Information Technology,22
44711,Penguin Computing,Information Technology,22
44715,Megalytics,Data and Analytics,11
44719,Helios and Matheson Analytics,Data and Analytics,11
44720,Avantus Federal,Information Technology,22
44721,RANE (Risk Assistance Network + Exchange),Information Technology,22
44728,SA Ignite,Health Care,21
44729,"Verisma Systems, Inc.",Information Technology,22
44735,SpeechifAI,Information Technology,22
44737,Medversant,Health Care,21
44738,Exelis,Information Technology,22
44747,Pronto Technologies,Information Technology,22
44750,Nicolette,Health Care,21
44755,BlackBeltHelp,Information Technology,22
44759,Aventura Software,Information Technology,22
44760,OneMagnify,Data and Analytics,11
44761,CentraForce,Health Care,21
44767,Synos Technology,Information Technology,22
44770,Archisketch,Information Technology,22
44776,Agentis,Information Technology,22
44780,SCRIPTS Asia,Financial Services,16
44795,Launcher.Solutions,Financial Services,16
44796,Xand,Information Technology,22
44799,VirtuOz,Information Technology,22
44800,C7 Data Centers,Information Technology,22
44806,moka5,Information Technology,22
44807,Align,Health Care,21
44808,Khipu Technologies,Information Technology,22
44809,Boat Fix,Information Technology,22
44813,UtilityScore,Energy,14
44817,Loftware,Information Technology,22
44818,Kinney Group,Information Technology,22
44824,"Galactic Exchange, Inc.",Information Technology,22
44826,Agility Recovery,Information Technology,22
44827,viihealth,Health Care,21
44828,Market Insight Out,Information Technology,22
44829,FOG Software Group,Information Technology,22
44832,HealthSparq,Health Care,21
44833,Verb,Information Technology,22
44834,LiFT Learning,Education,13
44839,Zeus Logics,Information Technology,22
44840,LifeLoop,Community and Lifestyle,7
44842,MemberClicks Inc,Information Technology,22
44848,PhyzData,Health Care,21
44853,Quest Diagnostics,Health Care,21
44857,Bitzumi,Information Technology,22
44861,Protocol 46,Information Technology,22
44863,Skyfire Labs,Information Technology,22
44868,NuriFlex,Information Technology,22
44870,Termaxia,Data and Analytics,11
44875,Helper Helper,Community and Lifestyle,7
44878,StoredIQ,Information Technology,22
44879,Applaud,Information Technology,22
44881,Drive Media,Information Technology,22
44882,EQDerivatives,Financial Services,16
44892,GigFlex,Information Technology,22
44894,Intercept Telemed,Health Care,21
44895,Tribe - Impact Shopping,Commerce and Shopping,6
44896,DSG Technologies,Information Technology,22
44905,.NYC,Information Technology,22
44910,Upstream Research,Data and Analytics,11
44917,CivicScape,Government and Military,19
44918,InheRET,Health Care,21
44919,Soroco,Information Technology,22
44924,udu,Information Technology,22
44925,Concorde Solutions,Information Technology,22
44927,It24 Inc.,Information Technology,22
44930,IBM Watson Health,Health Care,21
44933,Data.com International,Financial Services,16
44934,High Availability,Information Technology,22
44935,InnerSpace NeuroSolutions,Health Care,21
44937,X One,Information Technology,22
44938,Live Youth Sports Network,Information Technology,22
44939,Connected Holdings,Information Technology,22
44940,SPS Commerce,Information Technology,22
44941,BayWatch Technologies,Information Technology,22
44942,CodeSmart Group,Information Technology,22
44945,SaberLogic,Information Technology,22
44947,Integrated Vital Medical Dynamics,Information Technology,22
44948,2-1-1 San Diego,Health Care,21
44949,"Reveel, Inc.",Information Technology,22
44951,ThirdSpace,Information Technology,22
44957,Guiding Technologies,Information Technology,22
44962,Connectivity,Information Technology,22
44965,Espresso Logic,Information Technology,22
44966,ATS Secured,Health Care,21
44971,AMVONET,Information Technology,22
44973,Tracky,Information Technology,22
44977,GlucosAlarm,Health Care,21
44979,Flexential,Information Technology,22
44982,Proto Labs,Information Technology,22
44989,NuMSP,Information Technology,22
44992,Securus Technologies,Information Technology,22
44995,Cyber List,Information Technology,22
44996,Squrb,Information Technology,22
44997,Maraquia,Information Technology,22
44998,Jetsy,Information Technology,22
45005,MTC Performance,Information Technology,22
45009,Versago Vascular Access,Design,12
45012,KLDiscovery,Information Technology,22
45015,OnPlan,Information Technology,22
45021,Edokonta,Information Technology,22
45022,Vizinex RFID,Information Technology,22
45023,ConstructConnect,Information Technology,22
45024,HealthSource,Health Care,21
45030,SkyEye,Information Technology,22
45031,Service Express,Information Technology,22
